time_sec,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16
13.25,140.7128935068264,180.43945938015497,50.80078187658794,88.50585764240287,269.12109194084803,191.1621050562663,179.7363323862372,179.82422326047694,267.62694707877273,190.98632330778685,178.76953276960023,180.7910092167355,267.2753835818139,187.29492025009677,178.68164189536046,180.26367763167548
13.26,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.82388013450384,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.2969508808552,178.6800218907665,180.2636776316755
13.27,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.82288450668048,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.29949338806523,178.67866626192222,180.2636776316755
13.280000000000001,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.82128700215029,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.30249714658322,178.6775581337798,180.2636776316755
13.290000000000001,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.81913824605687,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.30591153126568,178.6766806312914,180.2636776316755
13.3,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.8164888635438,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.30968591696902,178.67601687940913,180.2636776316755
13.31,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.8133894797546,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.31376967854973,178.67555000308516,180.2636776316755
13.32,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.80989071983285,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.31811219086416,178.67526312727165,180.2636776316755
13.33,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.80604320892215,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.32266282876878,178.67513937692073,180.2636776316755
13.34,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.801897572166,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.32737096712003,178.67516187698453,180.2636776316755
13.35,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.797504434708,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.33218598077443,178.6753137524152,180.2636776316755
13.36,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.7929144216917,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.3370572445883,178.67557812816494,180.2636776316755
13.370000000000001,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.78817815826068,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.34193413341808,178.67593812918582,180.2636776316755
